"id_candidato";"theta_gerado";"theta_estimado";"se_theta";"acertos";"percentual";"nota_enamed";"classificacao"
16182;0,2248;0,231;0,2117;64;64;52,3;"REPROVADO"
16183;-0,9483;-0,4121;0,2047;49;49;45,9;"REPROVADO"
16184;0,3508;0,414;0,2163;68;68;54,1;"REPROVADO"
16185;0,539;0,0982;0,2092;61;61;51;"REPROVADO"
16186;-0,4504;-0,3282;0,2049;51;51;46,7;"REPROVADO"
16187;-0,1956;-0,3282;0,2049;51;51;46,7;"REPROVADO"
16188;0,7489;0,6558;0,224;73;73;56,6;"REPROVADO"
16189;-0,2476;-0,2442;0,2052;53;53;47,6;"REPROVADO"
16190;1,2876;0,8637;0,2323;77;77;58,6;"REPROVADO"
16191;-0,3306;-0,454;0,2047;48;48;45,5;"REPROVADO"
16192;-0,305;0,1421;0,21;62;62;51,4;"REPROVADO"
16193;0,4198;0,5087;0,219;70;70;55,1;"REPROVADO"
16194;-0,8368;-0,8348;0,2075;39;39;41,7;"REPROVADO"
16195;0,1518;0,0546;0,2085;60;60;50,5;"REPROVADO"
16196;-1,4661;-1,0093;0,2104;35;35;39,9;"REPROVADO"
16197;-0,012;-0,1597;0,2058;55;55;48,4;"REPROVADO"
16198;1,8573;1,7815;0,2882;91;91;67,8;"LIMITE"
16199;-0,3283;-0,454;0,2047;48;48;45,5;"REPROVADO"
16200;0,903;0,8103;0,23;76;76;58,1;"REPROVADO"
16201;0,6164;0,4611;0,2176;69;69;54,6;"REPROVADO"
16202;0,4013;0,3215;0,2138;66;66;53,2;"REPROVADO"
16203;-0,6586;-0,7491;0,2064;41;41;42,5;"REPROVADO"
16204;0,4675;0,557;0,2206;71;71;55,6;"REPROVADO"
16205;0,0574;0,1421;0,21;62;62;51,4;"REPROVADO"
16206;-0,2323;-0,454;0,2047;48;48;45,5;"REPROVADO"
16207;-0,4337;-0,4959;0,2048;47;47;45;"REPROVADO"
16208;0,849;0,9182;0,2347;78;78;59,2;"REPROVADO"
16209;0,4184;0,5087;0,219;70;70;55,1;"REPROVADO"
16210;-1,0002;-0,9214;0,2088;37;37;40,8;"REPROVADO"
16211;0,7002;0,7579;0,2279;75;75;57,6;"REPROVADO"
16212;0,8468;0,3675;0,215;67;67;53,7;"REPROVADO"
16213;0,2155;0,3215;0,2138;66;66;53,2;"REPROVADO"
16214;0,8414;0,4611;0,2176;69;69;54,6;"REPROVADO"
16215;0,6457;0,3215;0,2138;66;66;53,2;"REPROVADO"
16216;0,9105;0,7579;0,2279;75;75;57,6;"REPROVADO"
16217;-0,1205;-0,3702;0,2047;50;50;46,3;"REPROVADO"
16218;-0,6465;-0,5799;0,2051;45;45;44,2;"REPROVADO"
16219;0,0972;0,1864;0,2108;63;63;51,9;"REPROVADO"
16220;-0,0101;0,1421;0,21;62;62;51,4;"REPROVADO"
16221;1,0786;0,9182;0,2347;78;78;59,2;"REPROVADO"
16222;0,96;0,9739;0,2373;79;79;59,7;"REPROVADO"
16223;0,7582;0,6061;0,2222;72;72;56,1;"REPROVADO"
16224;-1,0238;-1,0537;0,2113;34;34;39,5;"REPROVADO"
16225;-0,0686;0,414;0,2163;68;68;54,1;"REPROVADO"
16226;0,4553;0,3215;0,2138;66;66;53,2;"REPROVADO"
16227;-0,3368;-0,454;0,2047;48;48;45,5;"REPROVADO"
16228;0,1073;-0,202;0,2055;54;54;48;"REPROVADO"
16229;-0,1626;0,0982;0,2092;61;61;51;"REPROVADO"
16230;0,5082;0,3215;0,2138;66;66;53,2;"REPROVADO"
16231;0,3502;0,414;0,2163;68;68;54,1;"REPROVADO"
16232;-0,5132;-0,5379;0,2049;46;46;44,6;"REPROVADO"
16233;-0,0772;0,1864;0,2108;63;63;51,9;"REPROVADO"
16234;-0,3173;-0,454;0,2047;48;48;45,5;"REPROVADO"
16235;0,7699;0,6061;0,2222;72;72;56,1;"REPROVADO"
16236;0,7364;0,9182;0,2347;78;78;59,2;"REPROVADO"
16237;0,0387;0,0546;0,2085;60;60;50,5;"REPROVADO"
16238;0,4847;0,3215;0,2138;66;66;53,2;"REPROVADO"
16239;-1,3105;-1,4767;0,2235;25;25;35,2;"REPROVADO"
16240;0,5941;0,1864;0,2108;63;63;51,9;"REPROVADO"
16241;0,5097;0,3675;0,215;67;67;53,7;"REPROVADO"
16242;-0,8913;-0,8348;0,2075;39;39;41,7;"REPROVADO"
16243;0,9883;0,414;0,2163;68;68;54,1;"REPROVADO"
16244;0,1158;0,231;0,2117;64;64;52,3;"REPROVADO"
16245;-0,6392;-0,4959;0,2048;47;47;45;"REPROVADO"
16246;1,3725;1,406;0,2614;86;86;64,1;"LIMITE"
16247;0,0398;-0,202;0,2055;54;54;48;"REPROVADO"
16248;1,1213;0,9182;0,2347;78;78;59,2;"REPROVADO"
16249;0,1453;-0,3282;0,2049;51;51;46,7;"REPROVADO"
16250;-0,1453;-0,1597;0,2058;55;55;48,4;"REPROVADO"
16251;0,2388;0,0113;0,2078;59;59;50,1;"REPROVADO"
16252;0,9763;1,0308;0,2401;80;80;60,3;"LIMITE"
16253;0,1319;0,231;0,2117;64;64;52,3;"REPROVADO"
16254;0,0456;0,0546;0,2085;60;60;50,5;"REPROVADO"
16255;-0,087;0,0113;0,2078;59;59;50,1;"REPROVADO"
16256;-0,1942;-0,5799;0,2051;45;45;44,2;"REPROVADO"
16257;0,1244;0,3675;0,215;67;67;53,7;"REPROVADO"
16258;0,2332;0,414;0,2163;68;68;54,1;"REPROVADO"
16259;-0,1628;-0,4959;0,2048;47;47;45;"REPROVADO"
16260;0,0298;-0,2442;0,2052;53;53;47,6;"REPROVADO"
16261;0,5026;0,557;0,2206;71;71;55,6;"REPROVADO"
16262;0,5973;0,4611;0,2176;69;69;54,6;"REPROVADO"
16263;0,174;0,0982;0,2092;61;61;51;"REPROVADO"
16264;0,4344;0,4611;0,2176;69;69;54,6;"REPROVADO"
16265;0,9087;0,5087;0,219;70;70;55,1;"REPROVADO"
16266;0,8289;0,557;0,2206;71;71;55,6;"REPROVADO"
16267;-1,3153;-1,6305;0,2296;22;22;33,7;"REPROVADO"
16268;0,3525;0,1864;0,2108;63;63;51,9;"REPROVADO"
16269;0,7017;0,8637;0,2323;77;77;58,6;"REPROVADO"
16270;-0,0171;-0,0746;0,2067;57;57;49,3;"REPROVADO"
16271;-0,3147;-0,1597;0,2058;55;55;48,4;"REPROVADO"
16272;-0,9212;-1,0986;0,2123;33;33;39;"REPROVADO"
16273;-0,4594;-0,4959;0,2048;47;47;45;"REPROVADO"
16274;0,7019;0,4611;0,2176;69;69;54,6;"REPROVADO"
16275;-0,3383;-0,2862;0,205;52;52;47,1;"REPROVADO"
16276;-0,0906;-0,0746;0,2067;57;57;49,3;"REPROVADO"
16277;0,6143;0,557;0,2206;71;71;55,6;"REPROVADO"
16278;-0,3866;-0,3282;0,2049;51;51;46,7;"REPROVADO"
16279;0,1117;-0,0746;0,2067;57;57;49,3;"REPROVADO"
16280;-0,8659;-0,878;0,2081;38;38;41,2;"REPROVADO"
16281;0,0056;0,414;0,2163;68;68;54,1;"REPROVADO"
16282;-1,4576;-1,3783;0,2201;27;27;36,2;"REPROVADO"
16283;-1,2232;-1,236;0,2158;30;30;37,6;"REPROVADO"
16284;0,5436;0,3215;0,2138;66;66;53,2;"REPROVADO"
16285;0,608;0,7064;0,2259;74;74;57,1;"REPROVADO"
16286;1,097;1,2105;0,2496;83;83;62,1;"LIMITE"
16287;-0,0543;-0,1597;0,2058;55;55;48,4;"REPROVADO"
16288;0,5158;0,6061;0,2222;72;72;56,1;"REPROVADO"
16289;0,0427;-0,202;0,2055;54;54;48;"REPROVADO"
16290;-0,0257;0,1421;0,21;62;62;51,4;"REPROVADO"
16291;-0,6559;-0,4121;0,2047;49;49;45,9;"REPROVADO"
16292;-0,2697;-0,5799;0,2051;45;45;44,2;"REPROVADO"
16293;0,508;0,6061;0,2222;72;72;56,1;"REPROVADO"
16294;0,5884;0,7579;0,2279;75;75;57,6;"REPROVADO"
16295;-0,5337;-0,622;0,2053;44;44;43,8;"REPROVADO"
16296;0,2643;0,1864;0,2108;63;63;51,9;"REPROVADO"
16297;0,2268;0,1421;0,21;62;62;51,4;"REPROVADO"
16298;-0,3277;-0,454;0,2047;48;48;45,5;"REPROVADO"
16299;0,3188;0,2761;0,2128;65;65;52,8;"REPROVADO"
16300;-1,9588;-1,8505;0,2398;18;18;31,5;"REPROVADO"
16301;0,3834;-0,0746;0,2067;57;57;49,3;"REPROVADO"
16302;0,7444;0,414;0,2163;68;68;54,1;"REPROVADO"
16303;-0,8651;-0,5799;0,2051;45;45;44,2;"REPROVADO"
16304;1,6652;1,6224;0,2762;89;89;66,2;"LIMITE"
16305;-0,7799;-0,5379;0,2049;46;46;44,6;"REPROVADO"
16306;-1,0018;-0,622;0,2053;44;44;43,8;"REPROVADO"
16307;1,2871;0,7579;0,2279;75;75;57,6;"REPROVADO"
16308;-0,1902;-0,1597;0,2058;55;55;48,4;"REPROVADO"
16309;-0,1285;-0,2442;0,2052;53;53;47,6;"REPROVADO"
16310;1,2911;1,4756;0,266;87;87;64,8;"LIMITE"
16311;-1,461;-1,1439;0,2134;32;32;38,6;"REPROVADO"
16312;-0,4956;-0,6642;0,2056;43;43;43,4;"REPROVADO"
16313;0,139;0,1864;0,2108;63;63;51,9;"REPROVADO"
16314;-0,9289;-0,878;0,2081;38;38;41,2;"REPROVADO"
16315;-0,406;-0,4121;0,2047;49;49;45,9;"REPROVADO"
16316;-1,1411;-0,7919;0,2069;40;40;42,1;"REPROVADO"
16317;-0,2329;-0,0318;0,2072;58;58;49,7;"REPROVADO"
16318;-0,9229;-1,1439;0,2134;32;32;38,6;"REPROVADO"
16319;0,235;0,557;0,2206;71;71;55,6;"REPROVADO"
16320;-0,1509;-0,3702;0,2047;50;50;46,3;"REPROVADO"
16321;-0,5552;-0,622;0,2053;44;44;43,8;"REPROVADO"
16322;1,0142;0,5087;0,219;70;70;55,1;"REPROVADO"
16323;-0,5845;-0,4959;0,2048;47;47;45;"REPROVADO"
16324;-0,0042;-0,0746;0,2067;57;57;49,3;"REPROVADO"
16325;-0,9263;-0,7919;0,2069;40;40;42,1;"REPROVADO"
16326;0,7936;1,2105;0,2496;83;83;62,1;"LIMITE"
16327;0,1865;0,1864;0,2108;63;63;51,9;"REPROVADO"
16328;0,0649;0,0982;0,2092;61;61;51;"REPROVADO"
16329;-0,4899;-0,622;0,2053;44;44;43,8;"REPROVADO"
16330;1,2105;1,149;0,2462;82;82;61,5;"LIMITE"
16331;-0,2304;0,0546;0,2085;60;60;50,5;"REPROVADO"
16332;0,6142;0,557;0,2206;71;71;55,6;"REPROVADO"
16333;-0,1118;-0,1172;0,2062;56;56;48,8;"REPROVADO"
16334;0,2278;0,0546;0,2085;60;60;50,5;"REPROVADO"
16335;0,2337;0,0982;0,2092;61;61;51;"REPROVADO"
16336;0,3689;0,414;0,2163;68;68;54,1;"REPROVADO"
16337;0,3822;0,3675;0,215;67;67;53,7;"REPROVADO"
16338;0,5071;0,4611;0,2176;69;69;54,6;"REPROVADO"
16339;-0,3775;-0,454;0,2047;48;48;45,5;"REPROVADO"
16340;-1,1189;-0,9214;0,2088;37;37;40,8;"REPROVADO"
16341;0,481;0,4611;0,2176;69;69;54,6;"REPROVADO"
16342;0,5529;0,6061;0,2222;72;72;56,1;"REPROVADO"
16343;0,0012;-0,1597;0,2058;55;55;48,4;"REPROVADO"
16344;0,0376;0,0982;0,2092;61;61;51;"REPROVADO"
16345;0,0259;0,0546;0,2085;60;60;50,5;"REPROVADO"
16346;0,7525;0,3675;0,215;67;67;53,7;"REPROVADO"
16347;0,2947;0,231;0,2117;64;64;52,3;"REPROVADO"
16348;-0,6793;-0,5799;0,2051;45;45;44,2;"REPROVADO"
16349;0,0347;0,0982;0,2092;61;61;51;"REPROVADO"
16350;-0,2793;-0,3282;0,2049;51;51;46,7;"REPROVADO"
16351;-0,3731;-0,2862;0,205;52;52;47,1;"REPROVADO"
16352;-0,3034;-0,0746;0,2067;57;57;49,3;"REPROVADO"
16353;0,2038;0,4611;0,2176;69;69;54,6;"REPROVADO"
16354;0,4694;0,414;0,2163;68;68;54,1;"REPROVADO"
16355;-0,771;-0,454;0,2047;48;48;45,5;"REPROVADO"
16356;-0,4859;-0,2442;0,2052;53;53;47,6;"REPROVADO"
16357;0,3315;0,0546;0,2085;60;60;50,5;"REPROVADO"
16358;0,4014;0,6061;0,2222;72;72;56,1;"REPROVADO"
16359;0,1342;0,0113;0,2078;59;59;50,1;"REPROVADO"
16360;-0,9028;-0,7491;0,2064;41;41;42,5;"REPROVADO"
16361;-0,1522;-0,3282;0,2049;51;51;46,7;"REPROVADO"
16362;0,0677;0,1421;0,21;62;62;51,4;"REPROVADO"
16363;-1,1632;-1,0986;0,2123;33;33;39;"REPROVADO"
16364;-0,5843;-0,622;0,2053;44;44;43,8;"REPROVADO"
16365;0,1747;-0,202;0,2055;54;54;48;"REPROVADO"
16366;0,136;0,1421;0,21;62;62;51,4;"REPROVADO"
16367;-0,2444;-0,3702;0,2047;50;50;46,3;"REPROVADO"
16368;-0,8139;-1,0537;0,2113;34;34;39,5;"REPROVADO"
16369;-0,1237;-0,1597;0,2058;55;55;48,4;"REPROVADO"
16370;-0,4637;-0,0746;0,2067;57;57;49,3;"REPROVADO"
16371;-0,7292;-0,622;0,2053;44;44;43,8;"REPROVADO"
16372;-0,9131;-0,8348;0,2075;39;39;41,7;"REPROVADO"
16373;-0,9193;-0,878;0,2081;38;38;41,2;"REPROVADO"
16374;1,9028;1,7003;0,282;90;90;67;"LIMITE"
16375;-0,7569;-0,7919;0,2069;40;40;42,1;"REPROVADO"
16376;-1,2101;-1,0537;0,2113;34;34;39,5;"REPROVADO"
16377;0,5078;0,2761;0,2128;65;65;52,8;"REPROVADO"
16378;-0,2597;-0,6642;0,2056;43;43;43,4;"REPROVADO"
16379;0,2146;0,1864;0,2108;63;63;51,9;"REPROVADO"
16380;0,1027;0,0113;0,2078;59;59;50,1;"REPROVADO"
16381;0,8456;0,557;0,2206;71;71;55,6;"REPROVADO"
16382;1,0204;0,7579;0,2279;75;75;57,6;"REPROVADO"
16383;0,4606;0,4611;0,2176;69;69;54,6;"REPROVADO"
16384;0,007;0,0113;0,2078;59;59;50,1;"REPROVADO"
16385;-0,2825;-0,2862;0,205;52;52;47,1;"REPROVADO"
16386;-0,801;-0,7066;0,206;42;42;42,9;"REPROVADO"
16387;0,3467;0,5087;0,219;70;70;55,1;"REPROVADO"
16388;-0,3218;-0,5379;0,2049;46;46;44,6;"REPROVADO"
16389;0,3518;0,231;0,2117;64;64;52,3;"REPROVADO"
16390;-0,2335;-0,1597;0,2058;55;55;48,4;"REPROVADO"
16391;-0,3746;-0,4959;0,2048;47;47;45;"REPROVADO"
16392;0,0333;0,3215;0,2138;66;66;53,2;"REPROVADO"
16393;-0,0301;-0,3282;0,2049;51;51;46,7;"REPROVADO"
16394;-1,1003;-1,1439;0,2134;32;32;38,6;"REPROVADO"
16395;0,1282;0,0546;0,2085;60;60;50,5;"REPROVADO"
16396;0,1102;-0,1172;0,2062;56;56;48,8;"REPROVADO"
16397;-0,3055;-0,1172;0,2062;56;56;48,8;"REPROVADO"
16398;0,2634;0,6061;0,2222;72;72;56,1;"REPROVADO"
16399;-0,4234;-0,622;0,2053;44;44;43,8;"REPROVADO"
16400;-0,7539;-0,7066;0,206;42;42;42,9;"REPROVADO"
16401;0,2277;0,3675;0,215;67;67;53,7;"REPROVADO"
16402;-1,2498;-1,0986;0,2123;33;33;39;"REPROVADO"
16403;0,4955;0,7064;0,2259;74;74;57,1;"REPROVADO"
16404;0,8608;0,8637;0,2323;77;77;58,6;"REPROVADO"
16405;-1,5857;-1,4767;0,2235;25;25;35,2;"REPROVADO"
16406;0,6398;0,6061;0,2222;72;72;56,1;"REPROVADO"
16407;0,7221;0,7064;0,2259;74;74;57,1;"REPROVADO"
16408;-0,5851;-0,3282;0,2049;51;51;46,7;"REPROVADO"
16409;-0,4976;-0,5379;0,2049;46;46;44,6;"REPROVADO"
16410;-1,3449;-1,1439;0,2134;32;32;38,6;"REPROVADO"
16411;0,5154;0,0546;0,2085;60;60;50,5;"REPROVADO"
16412;0,7596;0,6061;0,2222;72;72;56,1;"REPROVADO"
16413;0,3778;0,7579;0,2279;75;75;57,6;"REPROVADO"
16414;0,6019;0,5087;0,219;70;70;55,1;"REPROVADO"
16415;-0,148;-0,0318;0,2072;58;58;49,7;"REPROVADO"
16416;-0,0598;0,1421;0,21;62;62;51,4;"REPROVADO"
16417;-0,58;-0,7066;0,206;42;42;42,9;"REPROVADO"
16418;0,6661;1,0308;0,2401;80;80;60,3;"LIMITE"
16419;-1,013;-1,1439;0,2134;32;32;38,6;"REPROVADO"
16420;-0,0851;-0,2442;0,2052;53;53;47,6;"REPROVADO"
16421;0,1513;0,4611;0,2176;69;69;54,6;"REPROVADO"
16422;-1,0422;-0,9214;0,2088;37;37;40,8;"REPROVADO"
16423;-0,8155;-1,0537;0,2113;34;34;39,5;"REPROVADO"
16424;-0,8815;-0,8348;0,2075;39;39;41,7;"REPROVADO"
16425;0,3146;0,231;0,2117;64;64;52,3;"REPROVADO"
16426;1,126;1,0892;0,243;81;81;60,9;"LIMITE"
16427;0,0614;0,231;0,2117;64;64;52,3;"REPROVADO"
16428;0,3745;0,3215;0,2138;66;66;53,2;"REPROVADO"
16429;-0,7617;-0,8348;0,2075;39;39;41,7;"REPROVADO"
16430;0,1775;0,4611;0,2176;69;69;54,6;"REPROVADO"
16431;1,0469;1,2105;0,2496;83;83;62,1;"LIMITE"
16432;0,5358;0,5087;0,219;70;70;55,1;"REPROVADO"
16433;0,3276;0,3675;0,215;67;67;53,7;"REPROVADO"
16434;-0,465;-0,3282;0,2049;51;51;46,7;"REPROVADO"
16435;-0,2884;-0,3282;0,2049;51;51;46,7;"REPROVADO"
16436;-1,2856;-1,1439;0,2134;32;32;38,6;"REPROVADO"
16437;0,2149;0,231;0,2117;64;64;52,3;"REPROVADO"
16438;0,3875;-0,0318;0,2072;58;58;49,7;"REPROVADO"
16439;-0,368;-0,454;0,2047;48;48;45,5;"REPROVADO"
16440;0,8977;1,0892;0,243;81;81;60,9;"LIMITE"
16441;-0,9516;-0,9214;0,2088;37;37;40,8;"REPROVADO"
16442;-0,6952;-0,5379;0,2049;46;46;44,6;"REPROVADO"
16443;0,7151;0,4611;0,2176;69;69;54,6;"REPROVADO"
16444;-0,0377;0,1864;0,2108;63;63;51,9;"REPROVADO"
16445;-0,0081;0,1864;0,2108;63;63;51,9;"REPROVADO"
16446;0,2;0,3675;0,215;67;67;53,7;"REPROVADO"
16447;1,2195;0,9182;0,2347;78;78;59,2;"REPROVADO"
16448;0,5193;0,3215;0,2138;66;66;53,2;"REPROVADO"
16449;-1,5413;-1,4767;0,2235;25;25;35,2;"REPROVADO"
16450;-0,8615;-0,4959;0,2048;47;47;45;"REPROVADO"
16451;0,2238;0,2761;0,2128;65;65;52,8;"REPROVADO"
16452;-0,9241;-0,5379;0,2049;46;46;44,6;"REPROVADO"
16453;0,0567;0,2761;0,2128;65;65;52,8;"REPROVADO"
16454;1,4786;1,3388;0,2572;85;85;63,4;"LIMITE"
16455;0,0218;-0,0746;0,2067;57;57;49,3;"REPROVADO"
16456;0,2982;0,231;0,2117;64;64;52,3;"REPROVADO"
16457;-0,0216;-0,0318;0,2072;58;58;49,7;"REPROVADO"
16458;-0,6529;-0,454;0,2047;48;48;45,5;"REPROVADO"
16459;0,5937;0,5087;0,219;70;70;55,1;"REPROVADO"
16460;-0,6887;-0,7066;0,206;42;42;42,9;"REPROVADO"
16461;-0,1607;0,0113;0,2078;59;59;50,1;"REPROVADO"
16462;-0,2689;-0,0746;0,2067;57;57;49,3;"REPROVADO"
16463;0,0471;0,0546;0,2085;60;60;50,5;"REPROVADO"
16464;-0,8103;-0,5379;0,2049;46;46;44,6;"REPROVADO"
16465;0,4882;0,6061;0,2222;72;72;56,1;"REPROVADO"
16466;0,2914;0,231;0,2117;64;64;52,3;"REPROVADO"
16467;-0,245;-0,0318;0,2072;58;58;49,7;"REPROVADO"
16468;-0,4269;-0,2442;0,2052;53;53;47,6;"REPROVADO"
16469;-0,0221;-0,3282;0,2049;51;51;46,7;"REPROVADO"
16470;0,3286;0,3215;0,2138;66;66;53,2;"REPROVADO"
16471;-1,2754;-1,4271;0,2217;26;26;35,7;"REPROVADO"
16472;-0,3725;-0,2862;0,205;52;52;47,1;"REPROVADO"
16473;1,089;1,0308;0,2401;80;80;60,3;"LIMITE"
16474;-0,3333;-0,4959;0,2048;47;47;45;"REPROVADO"
16475;0,0856;0,0113;0,2078;59;59;50,1;"REPROVADO"
16476;0,079;0,0113;0,2078;59;59;50,1;"REPROVADO"
16477;1,3972;1,6224;0,2762;89;89;66,2;"LIMITE"
16478;-0,9095;-1,0537;0,2113;34;34;39,5;"REPROVADO"
16479;0,1349;0,1421;0,21;62;62;51,4;"REPROVADO"
16480;0,5587;0,414;0,2163;68;68;54,1;"REPROVADO"
16481;-0,5553;-0,3702;0,2047;50;50;46,3;"REPROVADO"
16482;0,515;0,3675;0,215;67;67;53,7;"REPROVADO"
16483;-0,169;-0,1172;0,2062;56;56;48,8;"REPROVADO"
16484;-1,4772;-1,2828;0,2171;29;29;37,2;"REPROVADO"
16485;0,1252;0,231;0,2117;64;64;52,3;"REPROVADO"
16486;0,3656;0,231;0,2117;64;64;52,3;"REPROVADO"
16487;-0,3352;-0,202;0,2055;54;54;48;"REPROVADO"
16488;-1,0435;-1,0537;0,2113;34;34;39,5;"REPROVADO"
16489;0,5986;0,3675;0,215;67;67;53,7;"REPROVADO"
16490;0,2391;0,3215;0,2138;66;66;53,2;"REPROVADO"
16491;0,1011;-0,0746;0,2067;57;57;49,3;"REPROVADO"
16492;0,2729;0,557;0,2206;71;71;55,6;"REPROVADO"
16493;0,7217;0,4611;0,2176;69;69;54,6;"REPROVADO"
16494;-0,8529;-0,878;0,2081;38;38;41,2;"REPROVADO"
16495;0,7524;0,4611;0,2176;69;69;54,6;"REPROVADO"
16496;-0,4724;-0,7491;0,2064;41;41;42,5;"REPROVADO"
16497;0,8494;0,9739;0,2373;79;79;59,7;"REPROVADO"
16498;-0,1948;0,0982;0,2092;61;61;51;"REPROVADO"
16499;-1,0966;-0,7491;0,2064;41;41;42,5;"REPROVADO"
16500;0,635;0,7579;0,2279;75;75;57,6;"REPROVADO"
16501;-0,8319;-0,4121;0,2047;49;49;45,9;"REPROVADO"
16502;-0,7915;-0,5799;0,2051;45;45;44,2;"REPROVADO"
16503;-0,3527;-0,6642;0,2056;43;43;43,4;"REPROVADO"
16504;-0,0822;-0,3282;0,2049;51;51;46,7;"REPROVADO"
16505;-0,6648;-0,878;0,2081;38;38;41,2;"REPROVADO"
16506;0,8254;0,6558;0,224;73;73;56,6;"REPROVADO"
16507;-0,2724;-0,0746;0,2067;57;57;49,3;"REPROVADO"
16508;1,0499;0,7579;0,2279;75;75;57,6;"REPROVADO"
16509;0,2436;-0,0746;0,2067;57;57;49,3;"REPROVADO"
16510;0,1618;-0,0746;0,2067;57;57;49,3;"REPROVADO"
16511;0,9143;0,7064;0,2259;74;74;57,1;"REPROVADO"
16512;-0,6098;-0,8348;0,2075;39;39;41,7;"REPROVADO"
16513;0,4777;0,4611;0,2176;69;69;54,6;"REPROVADO"
16514;0,0732;0,1864;0,2108;63;63;51,9;"REPROVADO"
16515;-1,0612;-1,0986;0,2123;33;33;39;"REPROVADO"
16516;0,0843;0,2761;0,2128;65;65;52,8;"REPROVADO"
16517;-0,2004;-0,0318;0,2072;58;58;49,7;"REPROVADO"
16518;0,7284;0,7579;0,2279;75;75;57,6;"REPROVADO"
16519;0,3999;0,3675;0,215;67;67;53,7;"REPROVADO"
16520;-1,4118;-1,3302;0,2186;28;28;36,7;"REPROVADO"
16521;-0,7404;-0,8348;0,2075;39;39;41,7;"REPROVADO"
16522;-0,2853;-0,0318;0,2072;58;58;49,7;"REPROVADO"
16523;0,766;0,557;0,2206;71;71;55,6;"REPROVADO"
16524;0,8899;0,8637;0,2323;77;77;58,6;"REPROVADO"
16525;0,4465;0,8637;0,2323;77;77;58,6;"REPROVADO"
16526;-0,9044;-0,9214;0,2088;37;37;40,8;"REPROVADO"
16527;-0,1883;-0,0746;0,2067;57;57;49,3;"REPROVADO"
16528;-0,7398;-0,9652;0,2096;36;36;40,3;"REPROVADO"
16529;0,2672;0,414;0,2163;68;68;54,1;"REPROVADO"
16530;0,5864;0,4611;0,2176;69;69;54,6;"REPROVADO"
16531;1,3018;1,2105;0,2496;83;83;62,1;"LIMITE"
16532;-0,1197;-0,0318;0,2072;58;58;49,7;"REPROVADO"
16533;0,3172;0,231;0,2117;64;64;52,3;"REPROVADO"
16534;-0,8006;-0,4121;0,2047;49;49;45,9;"REPROVADO"
16535;-0,103;-0,1597;0,2058;55;55;48,4;"REPROVADO"
16536;-0,6134;-0,5799;0,2051;45;45;44,2;"REPROVADO"
16537;-0,9883;-0,9652;0,2096;36;36;40,3;"REPROVADO"
16538;0,2048;0,1421;0,21;62;62;51,4;"REPROVADO"
16539;0,9485;0,6061;0,2222;72;72;56,1;"REPROVADO"
16540;0,281;0,4611;0,2176;69;69;54,6;"REPROVADO"
16541;-0,4068;-0,454;0,2047;48;48;45,5;"REPROVADO"
16542;1,1034;1,2105;0,2496;83;83;62,1;"LIMITE"
16543;-0,1263;-0,202;0,2055;54;54;48;"REPROVADO"
16544;-0,4603;-0,202;0,2055;54;54;48;"REPROVADO"
16545;-0,5726;-0,3282;0,2049;51;51;46,7;"REPROVADO"
16546;-1,2953;-1,2828;0,2171;29;29;37,2;"REPROVADO"
16547;1,0131;0,9739;0,2373;79;79;59,7;"REPROVADO"
16548;0,4439;0,3215;0,2138;66;66;53,2;"REPROVADO"
16549;-0,7427;-0,7066;0,206;42;42;42,9;"REPROVADO"
16550;-0,3226;-0,202;0,2055;54;54;48;"REPROVADO"
16551;0,3127;0,3215;0,2138;66;66;53,2;"REPROVADO"
16552;0,3346;0,2761;0,2128;65;65;52,8;"REPROVADO"
16553;-1,1798;-0,8348;0,2075;39;39;41,7;"REPROVADO"
16554;0,3333;0,2761;0,2128;65;65;52,8;"REPROVADO"
16555;0,1818;0,231;0,2117;64;64;52,3;"REPROVADO"
16556;-2,2329;-1,8505;0,2398;18;18;31,5;"REPROVADO"
16557;-0,4999;-0,4121;0,2047;49;49;45,9;"REPROVADO"
16558;0,7266;0,7579;0,2279;75;75;57,6;"REPROVADO"
16559;-1,1976;-1,3302;0,2186;28;28;36,7;"REPROVADO"
16560;-0,7693;-0,8348;0,2075;39;39;41,7;"REPROVADO"
16561;-0,3063;-0,0318;0,2072;58;58;49,7;"REPROVADO"
16562;0,9417;1,149;0,2462;82;82;61,5;"LIMITE"
16563;-0,8074;-0,622;0,2053;44;44;43,8;"REPROVADO"
16564;0,5886;0,6558;0,224;73;73;56,6;"REPROVADO"
16565;-1,0176;-0,878;0,2081;38;38;41,2;"REPROVADO"
16566;-0,3101;-0,1172;0,2062;56;56;48,8;"REPROVADO"
16567;-1,1578;-1,2828;0,2171;29;29;37,2;"REPROVADO"
16568;-0,182;-0,1172;0,2062;56;56;48,8;"REPROVADO"
16569;-0,3468;-0,3702;0,2047;50;50;46,3;"REPROVADO"
16570;0,4285;0,3215;0,2138;66;66;53,2;"REPROVADO"
16571;0,3765;0,6558;0,224;73;73;56,6;"REPROVADO"
16572;0,1809;-0,1597;0,2058;55;55;48,4;"REPROVADO"
16573;0,3906;0,6558;0,224;73;73;56,6;"REPROVADO"
16574;1,0846;1,406;0,2614;86;86;64,1;"LIMITE"
16575;-0,0461;0,0113;0,2078;59;59;50,1;"REPROVADO"
